station_id,datetime,component_type,component_value,id,name,district,lon,lat,hour
ASTOA,2026-03-26 06:00:00,PM2_5,6.3,ASTOA,Praha 5-Stodůlky,praha-13,14.331413,50.046131,2026-03-26 06:00
ASTOA,2026-03-26 06:00:00,O3,52.8,ASTOA,Praha 5-Stodůlky,praha-13,14.331413,50.046131,2026-03-26 06:00
ALERA,2026-03-26 06:00:00,PM2_5,9.4,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-03-26 06:00
ACHOA,2026-03-26 06:00:00,NO2,12.0,ACHOA,Praha 4-Chodov,praha-11,14.51745,50.03017,2026-03-26 06:00
ALERA,2026-03-26 06:00:00,NO2,17.1,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-03-26 06:00
ALERA,2026-03-26 06:00:00,PM10,20.9,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-03-26 06:00
ALERA,2026-03-26 06:00:00,O3,45.4,ALERA,Letiště Praha,praha-6,14.257226,50.107086,2026-03-26 06:00
AVRSA,2026-03-26 06:00:00,NO2,15.4,AVRSA,Praha 10-Vršovice,praha-10,14.446152,50.066429,2026-03-26 06:00
ARIEA,2026-03-26 06:00:00,SO2,1.3,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-03-26 06:00
ARIEA,2026-03-26 06:00:00,PM2_5,4.4,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-03-26 06:00
ARIEA,2026-03-26 06:00:00,PM10,12.7,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-03-26 06:00
ARIEA,2026-03-26 06:00:00,O3,50.7,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-03-26 06:00
ALEGA,2026-03-26 06:00:00,NO2,33.1,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-03-26 06:00
ALEGA,2026-03-26 06:00:00,PM10,18.8,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-03-26 06:00
ALEGA,2026-03-26 06:00:00,PM2_5,10.8,ALEGA,Praha 2-Legerova (hot spot),praha-2,14.430673,50.072388,2026-03-26 06:00
ARIEA,2026-03-26 06:00:00,NO2,17.2,ARIEA,Praha 2-Riegrovy sady,praha-2,14.442692,50.081482,2026-03-26 06:00
APRUA,2026-03-26 06:00:00,NO2,37.6,APRUA,Praha 10-Průmyslová,praha-15,14.53782,50.062298,2026-03-26 06:00
APRUA,2026-03-26 06:00:00,PM10,9.4,APRUA,Praha 10-Průmyslová,praha-15,14.53782,50.062298,2026-03-26 06:00
AVRSA,2026-03-26 06:00:00,PM10,13.9,AVRSA,Praha 10-Vršovice,praha-10,14.446152,50.066429,2026-03-26 06:00
ASROA,2026-03-26 06:00:00,NO2,9.0,ASROA,Praha 10-Šrobárova,praha-10,14.472661,50.07515,2026-03-26 06:00
AREPA,2026-03-26 06:00:00,PM10,21.4,AREPA,Praha 1-n. Republiky,praha-1,14.42922,50.088066,2026-03-26 06:00
ALIBA,2026-03-26 06:00:00,O3,60.2,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-03-26 06:00
AREPA,2026-03-26 06:00:00,NO2,18.2,AREPA,Praha 1-n. Republiky,praha-1,14.42922,50.088066,2026-03-26 06:00
ARERA,2026-03-26 06:00:00,PM10,12.4,ARERA,Praha 5-Řeporyje,praha-reporyje,14.309583,50.030514,2026-03-26 06:00
ARERA,2026-03-26 06:00:00,PM2_5,7.0,ARERA,Praha 5-Řeporyje,praha-reporyje,14.309583,50.030514,2026-03-26 06:00
AHOLA,2026-03-26 06:00:00,PM2_5,6.8,AHOLA,Praha 7-Holešovice,praha-7,14.44365,50.108845,2026-03-26 06:00
ALIBA,2026-03-26 06:00:00,PM10,4.7,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-03-26 06:00
ALIBA,2026-03-26 06:00:00,PM2_5,6.1,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-03-26 06:00
ALIBA,2026-03-26 06:00:00,SO2,4.0,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-03-26 06:00
AHOLA,2026-03-26 06:00:00,PM10,14.1,AHOLA,Praha 7-Holešovice,praha-7,14.44365,50.108845,2026-03-26 06:00
AHOLA,2026-03-26 06:00:00,NO2,22.5,AHOLA,Praha 7-Holešovice,praha-7,14.44365,50.108845,2026-03-26 06:00
ABREA,2026-03-26 06:00:00,NO2,15.4,ABREA,Praha 6-Břevnov,praha-6,14.380116,50.084385,2026-03-26 06:00
AKALA,2026-03-26 06:00:00,PM10,12.7,AKALA,Praha 8-Karlín,praha-8,14.442049,50.094238,2026-03-26 06:00
AKOBA,2026-03-26 06:00:00,NO2,12.1,AKOBA,Praha 8-Kobylisy,praha-8,14.467578,50.122189,2026-03-26 06:00
AKOBA,2026-03-26 06:00:00,O3,56.9,AKOBA,Praha 8-Kobylisy,praha-8,14.467578,50.122189,2026-03-26 06:00
AKALA,2026-03-26 06:00:00,NO2,13.4,AKALA,Praha 8-Karlín,praha-8,14.442049,50.094238,2026-03-26 06:00
ALIBA,2026-03-26 06:00:00,NO2,10.1,ALIBA,Praha 4-Libuš,praha-12,14.445933,50.007305,2026-03-26 06:00
AKOBA,2026-03-26 06:00:00,PM10,12.1,AKOBA,Praha 8-Kobylisy,praha-8,14.467578,50.122189,2026-03-26 06:00
ARERA,2026-03-26 06:00:00,NO2,10.0,ARERA,Praha 5-Řeporyje,praha-reporyje,14.309583,50.030514,2026-03-26 06:00
